Communication Skills,Core Branch,Programming Language,Other Technical Skills,Certification Course,Backlog,10th Score (%),12th Score (%),Attendance (%),Company,Eligibility
7,CS,Kotlin,"Android Development, Machine Learning, DSA",1,0,84.3689065107742,97.01318947498393,98.3062589755479,Company C,0
8,Cyber Security,"Kotlin, Python, Java","DSA, Data Analytics",1,1,70.99633349928963,77.87336922079714,92.90334928645728,Company A,0
6,AIML,"Python, Java","Machine Learning, DBMS, Web development, Data Analytics, DSA",1,1,88.67190866797483,66.92501756660623,86.46328085502373,Company A,0
10,CS,"Java, C++, Python, Kotlin","DSA, Machine Learning, DBMS, Web development, Android Development, Data Analytics",0,0,83.79664083675486,61.91244254809919,66.51433166551311,Company B,0
6,AIML,"C++, Java, Kotlin, Python","DSA, Android Development, Web development",0,1,72.99296438994219,69.85839478550021,89.37293632874099,Company A,0
9,Cyber Security,Java,"DBMS, Machine Learning",0,1,61.01485952169262,65.72790015520968,89.08049818798895,Company C,0
10,DS,Python,"Machine Learning, Android Development, DSA",1,1,90.0060112519407,82.31794965737922,77.0027269446403,Company A,0
8,DS,"Kotlin, Python, Java","DBMS, Android Development, Machine Learning, Web development, DSA, Data Analytics",0,1,68.59014663300331,67.39781348846928,96.99143638856054,Company B,0
9,Cyber Security,"Python, Java",DBMS,1,0,93.37894973850513,61.55734829157485,66.67911528916042,Company A,0
5,Cyber Security,"Kotlin, Python, Java, C++","Machine Learning, DSA, DBMS, Android Development",1,1,76.8116104021702,61.43959315474672,70.69350249646658,Company C,0
8,Cyber Security,"Kotlin, Java, C++","DSA, Web development",0,0,83.08309770527062,93.26277993459446,62.52897357002534,Company C,0
7,Cyber Security,"C++, Python, Kotlin, Java","Web development, DBMS, DSA, Machine Learning, Android Development",0,1,94.91794921636009,83.657997257721,91.8180383271035,Company B,0
5,Cyber Security,Java,DBMS,1,0,94.54492003679813,74.32341207573512,84.87037544381589,Company B,0
5,Cyber Security,"Kotlin, Java, Python, C++","Web development, Data Analytics",0,1,74.86078300974293,95.76912170960988,72.59761222724998,Company B,0
7,Cyber Security,"Kotlin, Java",DSA,1,0,68.35555570859373,62.80786445630854,66.55254654377262,Company C,0
10,DS,"Java, Python","DSA, Web development, Data Analytics, Android Development, Machine Learning",0,1,91.00584310914378,99.21288290911303,61.60591080114961,Company A,0
5,AIML,Java,"DSA, Web development",0,0,77.32320814408524,84.65167161017844,66.66982274503746,Company B,0
8,AIML,"Kotlin, Python","Android Development, Web development, DSA, Machine Learning, Data Analytics, DBMS",0,1,67.68167974236016,67.33857015875394,78.13138585350633,Company C,0
9,DS,"Kotlin, Python","Machine Learning, Web development, Data Analytics, DBMS, DSA, Android Development",0,1,96.17701369268602,87.16276395907875,69.88707876042425,Company A,0
5,CS,"Java, C++, Kotlin","DSA, Web development, Android Development, DBMS, Machine Learning",0,0,67.92416776964349,90.5352503913425,70.35928709727867,Company A,0
8,AIML,"Java, Kotlin, C++, Python","DBMS, Machine Learning, Android Development",1,0,61.03228672764924,77.17371133483098,95.02305466670857,Company C,0
6,CS,C++,"Web development, DSA, Data Analytics, Android Development, DBMS",0,0,60.8111989506968,94.4653042498219,80.60550693844402,Company B,0
8,DS,C++,"Machine Learning, Web development, DSA",0,0,84.89261425817057,66.02929629185881,89.17007892513658,Company C,0
9,CS,Kotlin,"DSA, Machine Learning",0,0,86.46700242870122,71.15350334310433,61.428437961125724,Company C,0
8,DS,Java,"Android Development, Web development, Data Analytics",1,1,72.44166820227936,63.73969446335959,74.60653422712114,Company B,1
7,Cyber Security,C++,"Data Analytics, Machine Learning",1,0,72.80043956988254,68.43511362429409,79.16677389581767,Company C,0
9,Cyber Security,"Python, Java","Machine Learning, Data Analytics",1,0,73.57975660239771,69.5491524764458,67.45667420840739,Company A,0
10,AIML,"Kotlin, Python, C++","DSA, DBMS, Android Development, Web development",1,1,87.20634187035515,96.7053276368684,64.80766165782154,Company B,0
6,AIML,C++,"Web development, Android Development",1,0,62.32535164107314,63.12438755004625,94.8121511399937,Company C,1
7,CS,"Kotlin, Python, Java","Web development, Data Analytics, DSA",0,0,97.16465410765304,77.09660480750838,97.57726508399186,Company C,0
10,CS,"Java, Python, C++","Machine Learning, DBMS, Android Development, Web development",0,0,68.90084176709786,81.29594748907653,63.152267921816296,Company A,0
8,AIML,"C++, Python","Machine Learning, Web development, DBMS, Android Development",0,1,99.9869282096837,95.94772215208644,73.96074850169772,Company B,0
9,Cyber Security,Java,"Machine Learning, DSA",1,0,66.86090775148747,99.90784874644854,98.33142512577895,Company C,0
6,DS,"Kotlin, Java","DBMS, Android Development, Web development, Machine Learning, Data Analytics",1,1,90.8618582924951,90.13552459679343,63.326469325298596,Company C,0
7,Cyber Security,C++,"DSA, Android Development, DBMS, Web development, Machine Learning",0,1,68.936501797185,98.83163962276117,85.74565491514905,Company B,0
10,AIML,"Python, Kotlin","Android Development, Data Analytics, DSA, Web development, DBMS, Machine Learning",1,0,63.23387206573016,91.48404530143495,98.88885483868023,Company C,0
10,DS,"Java, Kotlin, C++","Machine Learning, Android Development, Data Analytics, DSA",1,1,94.99733297402595,98.52810563885666,99.12894674325499,Company C,0
6,CS,Python,"Machine Learning, Web development",1,0,94.35005036763567,88.29082903777821,78.84893323614973,Company A,1
8,AIML,"Kotlin, Java, C++, Python","Android Development, Web development, DSA, Machine Learning, Data Analytics",0,0,76.14281569798405,63.190537018042846,66.50996431129522,Company A,0
6,Cyber Security,"C++, Java, Kotlin","DBMS, Data Analytics",0,0,88.09584570161707,76.07680747970706,68.08337259909756,Company A,0
10,CS,"Java, Python, C++, Kotlin","Data Analytics, Android Development",1,0,82.28263730735668,85.86389135209882,95.58405580497578,Company C,1
5,CS,"Java, Python, Kotlin","Web development, DSA, DBMS, Android Development",1,0,94.11824454694995,74.02874037817004,96.46732017318944,Company B,0
7,AIML,"Python, C++","Web development, Machine Learning, DSA, Android Development, Data Analytics, DBMS",1,1,72.60223877274618,70.93535672455114,84.31518575494219,Company B,0
6,Cyber Security,Java,"DBMS, Data Analytics, Machine Learning, Android Development",1,1,80.94689599995941,83.09597068532364,90.64705597879646,Company A,0
10,AIML,"Python, C++, Java",DBMS,0,1,79.41489484818202,97.3400750680974,89.59725005881633,Company B,0
8,DS,"Kotlin, C++","Android Development, DBMS, Web development, Data Analytics, Machine Learning",1,1,74.15623305027435,61.399274940646144,86.47286391956428,Company A,0
10,DS,Python,"DBMS, DSA, Data Analytics, Machine Learning, Android Development",0,0,95.65820258225489,90.7692481416575,93.09107819487755,Company B,0
8,CS,Kotlin,"Data Analytics, DBMS, DSA, Machine Learning, Web development",0,0,66.63511698650142,88.90909112178508,87.41626492161285,Company A,0
6,Cyber Security,"Kotlin, Java, C++","Android Development, Machine Learning, Web development",0,1,65.98034558082784,98.55813701553149,81.36009222989998,Company C,0
8,DS,Kotlin,"Android Development, DSA",1,0,83.07638141291005,97.22844889330175,69.47825450352627,Company C,0
9,DS,"Python, Java, Kotlin","Data Analytics, DBMS, DSA, Android Development",0,1,86.29976919939767,90.48930248176771,89.75552576474476,Company C,0
9,DS,Java,"Machine Learning, DSA, Data Analytics, Android Development, DBMS",0,1,67.7847701729826,80.81635058730394,78.93751471353099,Company A,0
9,DS,"Java, Python, Kotlin, C++",DBMS,1,1,75.62869769018496,68.1707021293408,71.79166736030038,Company B,0
5,AIML,"C++, Kotlin","DSA, Data Analytics, Web development, DBMS, Android Development",1,1,97.86255371914976,81.80942873302297,92.07785102967102,Company A,0
6,CS,"Java, C++, Kotlin, Python","Android Development, DBMS, Machine Learning, DSA, Web development, Data Analytics",1,0,69.86469690762696,90.61407975678615,87.86854401412114,Company C,0
10,CS,"Kotlin, C++, Python","Web development, Android Development",0,0,86.73442808469576,95.82676850551573,97.493582524988,Company B,1
10,DS,"Java, Python, C++, Kotlin","Data Analytics, Android Development",1,1,89.60597574790363,91.58848036842195,66.6176656007551,Company C,0
5,CS,"Python, Kotlin, Java","Android Development, DBMS, DSA, Machine Learning",0,1,77.92514797860639,67.81067740764216,85.96757138545973,Company A,0
8,CS,Python,"Machine Learning, Data Analytics, DSA",0,1,97.50103947038332,83.98745256912238,69.76957872352705,Company B,0
5,CS,C++,"Machine Learning, DSA, DBMS, Android Development",1,1,89.46626940875163,73.28693838125429,96.14331941206567,Company C,0
8,CS,"Java, Python, Kotlin","DSA, Machine Learning, Web development, Data Analytics, Android Development",0,1,78.31698319443592,60.36822669562572,63.979976570264625,Company B,0
8,AIML,"Python, C++, Kotlin, Java","Machine Learning, Android Development, DBMS, Web development, DSA, Data Analytics",0,0,82.77340807104376,68.00883743154664,86.24647225779509,Company B,0
7,DS,Python,Machine Learning,0,1,87.70453773700403,64.52882599733798,91.6434288611212,Company B,1
10,Cyber Security,"Kotlin, Java","Android Development, Machine Learning, DBMS, Web development",0,1,83.68760721716873,93.70876494157875,74.19671361458829,Company A,0
9,AIML,C++,"DSA, Machine Learning, Web development",1,0,95.14790335304303,70.34025008591249,98.16552317535238,Company B,0
8,CS,"Java, Python","Android Development, DBMS, Data Analytics, DSA",0,0,74.27554649121605,71.38791875550223,94.0292273834415,Company A,0
7,DS,"C++, Java, Kotlin, Python","Machine Learning, Web development",1,0,71.99542960223219,98.39746287195537,71.78473198739613,Company C,1
10,DS,"Kotlin, C++","Data Analytics, Android Development, Machine Learning, DSA, Web development",0,0,68.55355557981058,75.16346892195409,60.30164370863994,Company C,0
9,DS,"Python, Java","Machine Learning, DSA, DBMS, Web development, Android Development",0,0,61.51131872258381,60.383425605775784,71.86628704472244,Company C,0
8,DS,"Python, Java","Machine Learning, DSA, DBMS, Web development, Android Development",1,0,61.72055857520221,71.35384593384546,71.2524188188297,Company B,0
8,CS,"C++, Java","Web development, Android Development, DBMS, DSA, Data Analytics",0,0,94.80220772437131,64.7719832240725,95.59858430003635,Company B,0
5,DS,C++,"Android Development, DBMS, Data Analytics, Web development, Machine Learning",0,0,87.13572585623629,64.11234246943415,98.6848471301899,Company B,0
5,Cyber Security,"Kotlin, Python","Web development, Android Development, DSA, Data Analytics, Machine Learning",0,0,86.42129661745945,63.09949160542998,62.81759943881041,Company A,0
10,Cyber Security,C++,DSA,0,1,84.58571275739544,83.73037880701509,78.85179314133268,Company C,0
9,DS,"Python, Kotlin","DBMS, Data Analytics, Android Development",0,0,93.9687657877642,67.57390894519435,81.93327994119183,Company B,0
8,CS,"Python, Kotlin, C++","DBMS, DSA, Machine Learning, Data Analytics, Web development",0,1,79.21067702662509,74.44971176164042,63.71646645318813,Company C,0
10,Cyber Security,"C++, Python, Java, Kotlin","Web development, Android Development, Data Analytics",1,1,94.81643314233202,94.48070864520068,75.09990836550091,Company C,0
10,Cyber Security,"C++, Kotlin","DSA, Data Analytics, DBMS, Android Development, Machine Learning, Web development",1,1,74.37780104728957,76.97352559185103,72.68329669571803,Company B,0
6,Cyber Security,"Python, Java, Kotlin","Android Development, Machine Learning, Web development, Data Analytics, DBMS",1,1,97.06830017356361,96.6276540020655,81.44225417308348,Company B,0
5,AIML,"C++, Java","Machine Learning, Data Analytics, DBMS, DSA",0,1,87.9462792032496,79.91752213582424,86.44763598927753,Company C,0
9,AIML,"C++, Java","Android Development, Web development, DSA, Machine Learning, DBMS",0,1,70.2870854409771,75.95346459359023,88.13940441986267,Company B,0
8,Cyber Security,"C++, Python","Machine Learning, DSA",0,1,82.56339686754501,90.01555708362807,65.4702009445355,Company B,0
10,CS,"Python, C++, Kotlin",DBMS,1,1,81.32122245953022,62.927003950720085,92.51790807778485,Company B,0
8,CS,"Java, Kotlin, C++, Python","Data Analytics, DBMS, DSA, Android Development",0,0,65.51595286921336,63.5791353192967,87.14168119163035,Company A,0
6,Cyber Security,"C++, Python, Java","Web development, Data Analytics, DBMS, Machine Learning",1,1,83.64971623002457,86.07894855691842,95.56299666986878,Company B,0
9,Cyber Security,"Java, C++, Kotlin, Python","DSA, Web development",0,1,72.59142494867832,79.47762852956993,77.97344237741737,Company A,0
10,CS,"Python, Kotlin","Machine Learning, DSA, DBMS, Web development, Data Analytics",0,1,62.093950672384096,91.6166100127684,95.75559050888766,Company C,0
8,AIML,Python,Machine Learning,0,1,97.9462463082626,96.65083349374126,94.63096489424302,Company C,0
5,AIML,"Python, C++","Android Development, DSA, Web development, Machine Learning",1,0,85.65961476257151,75.5346751068619,77.53637329437078,Company A,0
6,Cyber Security,"Java, Python, Kotlin, C++",Web development,0,1,95.07675727483388,83.85640106338585,75.24573261171915,Company A,0
9,CS,"Python, C++, Java","Web development, Data Analytics, DBMS, Android Development",1,0,87.04224020053013,80.02786511181239,97.31248059881027,Company C,0
6,AIML,"C++, Kotlin","Web development, Android Development, Data Analytics, DBMS, DSA",0,0,74.27934768560452,99.26442622569732,88.6065893815375,Company B,0
5,Cyber Security,"Kotlin, Python, C++","Data Analytics, DBMS, Android Development, DSA, Web development, Machine Learning",0,1,80.50752289315245,93.24337629426381,97.12981385752303,Company A,0
9,DS,"Python, Kotlin, C++","Data Analytics, Web development, Machine Learning, Android Development",1,1,87.02987041388708,96.46950833109415,91.87899115583252,Company A,0
6,Cyber Security,"Kotlin, C++, Java","DBMS, Machine Learning, DSA, Data Analytics, Android Development, Web development",0,0,98.4100930080575,70.17360350310418,84.37189757165658,Company B,0
7,DS,"C++, Java","DSA, DBMS, Android Development, Web development",0,1,70.14677836486786,90.90105692650377,64.63411108015057,Company A,0
5,Cyber Security,"Kotlin, C++, Python","DBMS, Android Development, Machine Learning",0,1,94.9990823449647,70.61892899990596,71.65922690316394,Company B,0
5,CS,"Kotlin, Python, Java","DBMS, DSA, Data Analytics, Machine Learning, Android Development",0,0,96.96311221177078,68.3497013371356,98.75369628393565,Company C,0
5,CS,"Kotlin, C++","Android Development, Machine Learning",1,0,86.81662058635825,97.77064638622204,72.77688394856818,Company A,1
7,CS,"Python, Kotlin, Java","Web development, Machine Learning, DBMS, Data Analytics, Android Development, DSA",1,1,97.25066509605351,60.772176668714664,63.73019479141483,Company B,0
7,CS,"Java, Kotlin","DSA, DBMS",0,1,75.91514349909474,98.61554814653718,88.30213423677279,Company C,0
8,DS,"Python, C++, Kotlin, Java","Android Development, Machine Learning, Web development, DSA, DBMS",0,1,98.1206470416177,65.97047587955225,89.36017018174738,Company A,0
10,Cyber Security,"Kotlin, Java, Python, C++","Machine Learning, Android Development",1,0,88.111315086639,92.77752327173073,71.41830881148603,Company A,0
6,CS,"Kotlin, C++, Java, Python","DSA, Web development, Android Development, Machine Learning, DBMS",0,1,61.680230696752474,71.03690212272413,71.90687917385215,Company A,0
8,AIML,"Kotlin, C++, Java","Data Analytics, DBMS",1,0,96.27491327276212,74.02809309722909,78.75571942035135,Company C,0
6,AIML,Java,"DBMS, DSA, Web development, Machine Learning, Android Development, Data Analytics",0,0,79.3789123613277,68.6703084528794,60.871557990490224,Company A,0
10,AIML,Java,"Android Development, Machine Learning, DSA",1,1,78.41307939111331,83.4205616992432,91.57292041444654,Company A,0
7,Cyber Security,"Python, Kotlin, C++","Android Development, Web development",1,0,82.65866423918537,73.92382190031496,72.68355149096502,Company C,0
10,AIML,Python,"DBMS, Data Analytics, Android Development, Web development, Machine Learning, DSA",1,1,65.97538187084912,86.29572157978653,94.1505240800791,Company A,0
7,AIML,"Kotlin, C++","Machine Learning, Android Development, Data Analytics, Web development",1,1,78.76664194269594,60.62589271768264,92.10521686400135,Company B,1
10,DS,C++,"DSA, DBMS, Web development, Machine Learning, Android Development",0,0,93.24508866870983,62.57499534060158,86.45608132475132,Company A,0
8,Cyber Security,"C++, Python, Java",Data Analytics,0,1,60.61929836550061,63.98644610924995,72.99499468397156,Company A,0
9,Cyber Security,"C++, Kotlin, Python",DSA,1,0,70.91668641297485,76.75974741240924,80.6526624664468,Company A,0
8,AIML,"Java, Python","Android Development, Machine Learning, Web development, Data Analytics, DSA",1,0,60.09818345775377,92.59184690639904,77.79317030391836,Company B,0
6,Cyber Security,"Python, C++, Kotlin, Java","DBMS, Data Analytics, Web development",1,1,76.62845236599394,95.52711641513531,73.55527544994698,Company B,0
8,DS,"Python, C++, Kotlin","DBMS, Web development",1,1,89.13262041974939,69.79242960243603,93.92545157212713,Company C,0
5,DS,"C++, Python","DBMS, DSA, Android Development",0,1,91.95087316458515,82.97478896956056,79.34028298310662,Company B,0
6,CS,C++,Machine Learning,1,1,97.80759044508027,90.73459970770402,93.30892391188586,Company B,1
10,DS,Python,"DSA, DBMS, Machine Learning, Data Analytics, Android Development, Web development",1,0,84.34018451883146,71.55317719678435,64.20873896567298,Company C,0
6,CS,"Java, Python","Android Development, Data Analytics, Web development, DSA, Machine Learning",1,0,70.18507466611582,76.36030946945093,65.64099154401343,Company A,0
9,AIML,"Python, Kotlin","DBMS, Web development, Android Development, DSA, Machine Learning",1,0,96.96591796546795,80.95896810742856,99.09281220451908,Company B,0
7,CS,"C++, Kotlin, Java","Data Analytics, Machine Learning, Web development",1,1,91.01263015521505,65.3949938563219,83.51073850424359,Company A,1
10,CS,C++,"Machine Learning, DSA, DBMS, Web development, Android Development, Data Analytics",1,0,82.97713932012579,61.039291749031214,80.39078693996196,Company B,0
6,AIML,"Python, C++","Android Development, Machine Learning, Data Analytics",1,0,87.82560862875744,66.11223237273133,80.92624252576447,Company A,1
10,CS,C++,"Android Development, Web development",0,1,96.97265420029717,85.07414485014134,68.6107509613144,Company A,1
10,DS,"Java, Kotlin","Machine Learning, Android Development, DBMS, Data Analytics",1,1,88.49576113891686,62.94473046134727,88.74815798007893,Company B,0
10,AIML,C++,"Data Analytics, Machine Learning, Android Development, DSA, Web development, DBMS",1,1,74.73498030338936,67.58785459400514,63.391224949190175,Company A,0
7,Cyber Security,"C++, Python, Kotlin, Java","Machine Learning, Android Development, DBMS, DSA",1,0,88.52112809156387,73.51415542781214,82.93294852412093,Company C,0
8,CS,"Java, C++, Kotlin","Web development, Machine Learning",0,1,61.61112650941551,63.11480257225465,82.83075186343606,Company C,1
10,DS,Java,"Data Analytics, DBMS, Android Development, Web development",0,0,75.45662247322325,67.66797084646538,96.56753696534044,Company B,0
5,Cyber Security,"C++, Python, Kotlin, Java",DBMS,0,0,76.25292127382318,96.45079155934044,81.04731240419441,Company A,0
9,AIML,C++,"DBMS, Data Analytics, Android Development, DSA",1,0,66.67352937683339,60.77196528907939,65.48250783896718,Company B,0
7,AIML,Java,"Web development, DBMS",1,0,60.923419222070805,86.13727696697448,82.9101303699265,Company B,0
6,AIML,"Kotlin, Python, Java, C++","Data Analytics, Machine Learning, DBMS, Android Development",1,0,65.33524946550972,75.37635723660739,63.653105774613294,Company C,0
7,DS,Java,"Machine Learning, Android Development, Web development, Data Analytics, DBMS",0,1,86.1848598318822,86.90594957729485,68.15175341199686,Company B,0
6,Cyber Security,Kotlin,"Web development, Android Development, Machine Learning",1,0,92.0915526545475,83.54766881453618,61.24434336749665,Company C,0
7,AIML,"Java, Kotlin, Python",Android Development,0,1,99.52813970907897,68.93995017418577,80.53174329837994,Company C,1
6,DS,"Kotlin, Java, Python, C++","Machine Learning, DSA, Web development, DBMS, Android Development",0,0,73.85454012433976,93.88837950293555,63.38130461174289,Company A,0
10,DS,"Python, Java, Kotlin, C++","Machine Learning, Web development, DSA, DBMS, Data Analytics",0,0,83.97516889044407,79.67761530437427,78.77577514125316,Company A,0
8,Cyber Security,"Java, Python","DSA, DBMS",0,1,97.48579867260489,92.90144075653888,97.31780141296576,Company B,0
6,AIML,Java,"Machine Learning, Data Analytics, DSA",0,0,66.6816712535261,76.24050144752877,88.79045652077329,Company A,0
6,AIML,"Kotlin, C++, Python","Web development, DBMS, Data Analytics",1,0,88.70582345370971,99.38742215660956,63.09646696901172,Company A,0
5,CS,C++,"Android Development, Data Analytics, Web development, DBMS, DSA, Machine Learning",1,1,90.19914932596653,90.81957434005184,68.96839248835373,Company B,0
6,AIML,Python,Web development,0,1,63.559021434773534,98.63800820450294,86.94649679573737,Company C,1
5,Cyber Security,"C++, Python","Android Development, DBMS",1,0,94.4499754073226,80.57305915639435,95.78807444096735,Company A,0
9,DS,Java,Data Analytics,1,0,92.52420188443375,78.94764529162802,61.31674347055815,Company A,1
10,Cyber Security,"Kotlin, C++, Python","Machine Learning, Android Development, DSA, Data Analytics, DBMS, Web development",0,0,61.33612026309738,90.21815237301031,92.49804526882376,Company C,0
5,AIML,"Python, Kotlin, C++","Data Analytics, DBMS, Web development, Machine Learning",0,1,63.64337659520206,95.2116505205372,82.47255521353235,Company A,0
8,DS,"Kotlin, Python","Data Analytics, Android Development, DBMS, Machine Learning, DSA",1,0,61.96507575567409,98.56583183462232,81.84365301185571,Company A,0
10,Cyber Security,Kotlin,DSA,1,1,73.38974127197449,72.98207624129999,98.31252731013431,Company A,0
5,AIML,"Kotlin, Python, C++","Data Analytics, DSA, DBMS, Android Development, Machine Learning",1,1,80.37155962719704,91.94818295370555,89.90578450387092,Company A,0
10,AIML,Python,"DSA, Data Analytics",1,0,81.29390911818516,68.42582390542147,94.00475472224448,Company C,0
10,AIML,Python,"DBMS, Machine Learning, DSA, Android Development",0,1,70.7066703907777,81.82297386981782,74.15982278178667,Company B,0
10,CS,Kotlin,"DBMS, Data Analytics",1,0,96.46387546241097,67.19392593636796,82.17456163313639,Company C,0
9,CS,"Kotlin, Python","Web development, Machine Learning, Data Analytics, DBMS",0,0,74.73051159487653,73.89589447001356,84.61622709711082,Company C,0
8,CS,Python,"Web development, Data Analytics, Android Development, Machine Learning",0,1,61.8220062386141,97.25433468825837,72.8633576144986,Company A,1
7,DS,"Python, C++, Kotlin","DBMS, Android Development, Machine Learning, DSA, Web development",1,1,72.00908446165545,65.84362799092344,82.80992499789598,Company A,0
7,Cyber Security,Java,"Android Development, Machine Learning",1,1,81.24437690176622,85.29603580540785,69.46621517918855,Company B,0
5,DS,"Java, Python, Kotlin","Web development, Machine Learning",1,1,76.32887290352929,83.71817091709613,65.73502684272958,Company A,1
10,DS,Java,Android Development,0,1,70.95370076397037,64.82953410835945,74.9588103710933,Company C,1
5,AIML,"Python, Kotlin, C++","DSA, Machine Learning",0,1,65.2529299905727,73.03916175075248,89.57158514985748,Company B,0
9,AIML,"C++, Kotlin, Python",DBMS,0,0,92.76658000384919,82.51926018061063,96.6474859229555,Company B,0
9,DS,Java,"Data Analytics, Machine Learning, DSA",0,0,99.84580968496768,67.48714435953961,78.3085620599293,Company B,0
6,Cyber Security,Java,"Web development, DBMS, Data Analytics",1,0,73.18168534095528,92.0249462565126,85.71294753101726,Company A,0
9,CS,"Kotlin, C++, Java","Machine Learning, Data Analytics, Android Development",0,1,75.26484176706415,98.88626038139,64.12148523900402,Company A,1
6,DS,"Java, Kotlin, C++, Python","Machine Learning, DSA, Web development, Data Analytics, Android Development, DBMS",0,1,84.72150098707829,68.59037599849889,96.17855034209315,Company B,0
8,DS,"Java, Python","Web development, Machine Learning",1,1,88.73765898942165,67.47647859162304,82.74416854279738,Company C,1
5,Cyber Security,"Python, C++, Java, Kotlin","DBMS, Android Development, DSA, Data Analytics, Web development, Machine Learning",0,0,75.68118139214366,78.1974028718978,91.21352990500628,Company A,0
8,Cyber Security,"Python, Kotlin, C++, Java","Web development, Data Analytics",0,0,96.1971806792726,89.91061108560129,91.77764803685575,Company A,0
9,DS,Python,Machine Learning,1,1,82.40015956915673,71.26402440941006,70.25922105472424,Company B,1
8,AIML,"Kotlin, Python","Data Analytics, Web development, DSA, Android Development, Machine Learning, DBMS",0,1,78.01560305623724,60.79519634789121,81.16697812727398,Company B,0
8,AIML,"Python, Kotlin, C++, Java","Machine Learning, Data Analytics, Web development, DSA, Android Development, DBMS",0,1,85.8669101263962,81.64882512131575,98.4191900624391,Company A,0
8,DS,Kotlin,"Android Development, Data Analytics, DSA, Web development, DBMS, Machine Learning",0,1,98.11215392996692,98.2640227106923,63.58538179283311,Company A,0
9,AIML,"Kotlin, Python, Java, C++","Machine Learning, DBMS, DSA, Data Analytics",0,0,91.78209177686821,75.65107421627782,87.32199592118253,Company A,0
10,Cyber Security,"Java, C++, Kotlin, Python",Machine Learning,1,0,61.60052522140497,76.80538216732401,98.49056312140688,Company B,0
8,CS,Kotlin,"Android Development, Web development, Data Analytics",0,0,73.29239642959838,98.75606868456151,72.02308432216088,Company A,1
6,Cyber Security,Java,Machine Learning,1,1,78.82178739804891,87.78430446506914,94.45791685617392,Company B,0
9,CS,Python,"DSA, Machine Learning, Web development, Data Analytics",0,0,72.58070288836421,88.76687691368501,97.34630181633086,Company A,0
8,DS,"Java, Python","Data Analytics, Android Development",1,1,88.00750243321826,82.5080802148427,89.883448375793,Company B,1
10,DS,"C++, Java, Python, Kotlin",Android Development,1,1,93.05076599450325,98.98436843452967,69.25313249227833,Company C,1
9,CS,Python,"Web development, Machine Learning, Data Analytics, Android Development, DSA, DBMS",1,1,89.25380380741086,87.55465937702225,73.36002875306376,Company A,0
7,AIML,"C++, Python, Kotlin","Machine Learning, Web development, Data Analytics",0,0,99.57333147313102,95.80131006420677,61.43237177670923,Company A,1
10,DS,"Java, Python, Kotlin, C++","Machine Learning, DBMS, Android Development",0,0,70.90190591572116,87.97515462932884,93.25812936981421,Company B,0
6,CS,"Java, C++, Kotlin","Web development, Android Development",0,1,94.99957980097686,89.40463299361583,93.98444746044319,Company C,1
8,AIML,"Java, C++",DSA,1,0,90.66490660697944,71.61643688568986,85.3084123986477,Company A,0
7,CS,C++,"Android Development, Machine Learning, DBMS, DSA",0,1,74.48715030232584,72.13914792055276,74.10111405055406,Company A,0
7,DS,"C++, Java, Python","Machine Learning, DSA",0,1,89.36498174627874,91.31938598304117,63.07244110559682,Company A,0
9,DS,"C++, Java",Machine Learning,0,1,64.16303825672988,71.86825156679598,90.12230439659638,Company B,1
7,Cyber Security,C++,"Machine Learning, Web development, DSA, Android Development, Data Analytics",0,0,91.5733392936221,82.51080283206127,89.06104774439692,Company B,0
6,CS,"C++, Kotlin, Python","DBMS, Web development, Machine Learning",1,0,81.2932241034841,69.97409243626808,96.50410086955604,Company A,0
6,AIML,"Python, Kotlin, C++","Android Development, Web development, DBMS, DSA",1,1,71.69160690837012,92.67933523236277,89.22128084021449,Company B,0
5,DS,"C++, Python","Android Development, DSA, Web development, Machine Learning, DBMS, Data Analytics",0,0,86.23109207136721,64.4200540491076,93.14779768976007,Company B,0
6,Cyber Security,Kotlin,"Web development, Android Development, Machine Learning, DBMS",0,0,85.66479994857636,93.17786559046658,89.83818471615999,Company B,0
10,Cyber Security,Kotlin,"Machine Learning, DBMS, Data Analytics, DSA, Android Development, Web development",0,0,68.37944890878398,84.10919202030408,85.22748753249266,Company C,0
7,AIML,"Kotlin, Python, C++","Web development, DSA, Data Analytics, DBMS",1,0,61.21589659246104,67.47638139308309,77.07865576764037,Company A,0
6,DS,"Kotlin, C++, Java","Web development, DSA, Data Analytics",0,1,77.34490347606695,81.68141542024472,96.08469234569111,Company A,0
9,Cyber Security,"Java, Python, Kotlin","Web development, DBMS, Android Development, Data Analytics, Machine Learning, DSA",1,0,82.78047477377685,71.29995347389362,86.03874287629878,Company B,0
5,AIML,Java,Web development,1,1,95.06421113482394,72.93869338921986,75.93421287863636,Company A,1
7,AIML,"Java, Kotlin","Data Analytics, Android Development, DSA, Machine Learning, DBMS, Web development",0,1,97.12867182590378,74.06112166387521,63.33877180727829,Company C,0
5,CS,"C++, Java","Data Analytics, Web development",0,0,81.15220872627066,62.532769878892836,71.62819423617529,Company B,1
7,CS,Kotlin,Data Analytics,0,1,90.15213935074179,99.43846737605669,81.74906939320658,Company B,1
9,DS,"Kotlin, Java, C++, Python","Web development, DBMS",1,1,77.57213089311988,61.261385125248964,71.02541480064778,Company B,0
5,Cyber Security,"Java, C++","Web development, Data Analytics, Android Development, Machine Learning",1,0,89.84328626291571,86.49987492737114,68.84941391671609,Company A,0
